2015-07-13 18:28:42 	 ERROR 		 LIVE : DATA SENDING FAILED

2015-07-13 18:28:42 	 CRITICAL 		 e-------------Live:

2015-07-13 18:29:07 	 CRITICAL 		 s-------------Live:

2015-07-13 18:29:08 	 ERROR 		 GsmInit ERROR

2015-07-13 18:29:08 	 ERROR 		 LIVE : DATA SENDING FAILED

2015-07-13 18:29:08 	 CRITICAL 		 e-------------Live:

2015-07-13 18:29:33 	 CRITICAL 		 s-------------Live:

2015-07-13 18:29:34 	 ERROR 		 GsmInit ERROR

2015-07-13 18:29:34 	 ERROR 		 LIVE : DATA SENDING FAILED

2015-07-13 18:29:34 	 CRITICAL 		 e-------------Live:

2015-07-13 18:29:59 	 CRITICAL 		 s-------------Live:

